OMRÅDE;CIVILSTAND;TID;ALDER;INDHOLD
101;G;2016K1;101;0
101;G;2016K1;102;0
101;G;2016K1;103;0
101;G;2016K1;104;0
101;G;2016K1;105;0
101;G;2016K1;106;0
101;G;2016K1;107;0
101;G;2016K1;108;0
101;G;2016K1;109;0
101;G;2016K1;110;0
101;G;2016K1;111;0
101;G;2016K1;112;0
101;G;2016K1;113;0
101;G;2016K1;114;0
101;G;2016K1;115;0
101;G;2016K1;116;0
101;G;2016K1;117;0
101;G;2016K1;118;0
101;G;2016K1;119;0
101;G;2016K1;120;0
101;G;2016K1;121;0
101;G;2016K1;122;0
101;G;2016K1;123;0
101;G;2016K1;124;0
101;G;2016K1;125;0
101;G;2016K2;IALT;140688
101;G;2016K2;0;0
101;G;2016K2;1;0
101;G;2016K2;2;0
101;G;2016K2;3;0
101;G;2016K2;4;0
101;G;2016K2;5;0
101;G;2016K2;6;0
101;G;2016K2;7;0
101;G;2016K2;8;0
101;G;2016K2;9;0
101;G;2016K2;10;0
101;G;2016K2;11;0
101;G;2016K2;12;0
101;G;2016K2;13;0
101;G;2016K2;14;0
101;G;2016K2;15;0
101;G;2016K2;16;0
101;G;2016K2;17;1
101;G;2016K2;18;2
101;G;2016K2;19;19
101;G;2016K2;20;48
101;G;2016K2;21;95
101;G;2016K2;22;188
101;G;2016K2;23;325
101;G;2016K2;24;531
101;G;2016K2;25;750
101;G;2016K2;26;1094
101;G;2016K2;27;1496
101;G;2016K2;28;1884
101;G;2016K2;29;2300
101;G;2016K2;30;2853
101;G;2016K2;31;3061
101;G;2016K2;32;3277
101;G;2016K2;33;3495
101;G;2016K2;34;3671
101;G;2016K2;35;3790
101;G;2016K2;36;3887
101;G;2016K2;37;3868
101;G;2016K2;38;3871
101;G;2016K2;39;3855
101;G;2016K2;40;3951
101;G;2016K2;41;3959
101;G;2016K2;42;3751
101;G;2016K2;43;3623
101;G;2016K2;44;3476
101;G;2016K2;45;3190
101;G;2016K2;46;3009
101;G;2016K2;47;3030
101;G;2016K2;48;3089
101;G;2016K2;49;3139
101;G;2016K2;50;3122
101;G;2016K2;51;3023
101;G;2016K2;52;2937
101;G;2016K2;53;2653
101;G;2016K2;54;2632
101;G;2016K2;55;2571
101;G;2016K2;56;2435
101;G;2016K2;57;2461
101;G;2016K2;58;2397
101;G;2016K2;59;2298
101;G;2016K2;60;2320
101;G;2016K2;61;2261
101;G;2016K2;62;2268
101;G;2016K2;63;2093
101;G;2016K2;64;2061
101;G;2016K2;65;2081
101;G;2016K2;66;1983
101;G;2016K2;67;1940
101;G;2016K2;68;2104
101;G;2016K2;69;2037
101;G;2016K2;70;1863
101;G;2016K2;71;1732
101;G;2016K2;72;1580
101;G;2016K2;73;1359
101;G;2016K2;74;1118
101;G;2016K2;75;968
101;G;2016K2;76;902
101;G;2016K2;77;760
101;G;2016K2;78;605
101;G;2016K2;79;584
101;G;2016K2;80;518
101;G;2016K2;81;411
101;G;2016K2;82;383
101;G;2016K2;83;293
101;G;2016K2;84;255
101;G;2016K2;85;218
101;G;2016K2;86;189
101;G;2016K2;87;177
101;G;2016K2;88;144
101;G;2016K2;89;91
101;G;2016K2;90;81
101;G;2016K2;91;80
101;G;2016K2;92;34
101;G;2016K2;93;35
101;G;2016K2;94;21
101;G;2016K2;95;13
101;G;2016K2;96;9
101;G;2016K2;97;4
101;G;2016K2;98;3
101;G;2016K2;99;3
101;G;2016K2;100;0
101;G;2016K2;101;0
101;G;2016K2;102;0
101;G;2016K2;103;0
101;G;2016K2;104;0
101;G;2016K2;105;0
101;G;2016K2;106;0
101;G;2016K2;107;0
101;G;2016K2;108;0
101;G;2016K2;109;0
101;G;2016K2;110;0
101;G;2016K2;111;0
101;G;2016K2;112;0
101;G;2016K2;113;0
101;G;2016K2;114;0
101;G;2016K2;115;0
101;G;2016K2;116;0
101;G;2016K2;117;0
101;G;2016K2;118;0
101;G;2016K2;119;0
101;G;2016K2;120;0
101;G;2016K2;121;0
101;G;2016K2;122;0
101;G;2016K2;123;0
101;G;2016K2;124;0
101;G;2016K2;125;0
101;G;2016K3;IALT;141427
101;G;2016K3;0;0
101;G;2016K3;1;0
101;G;2016K3;2;0
101;G;2016K3;3;0
101;G;2016K3;4;0
101;G;2016K3;5;0
101;G;2016K3;6;0
101;G;2016K3;7;0
101;G;2016K3;8;0
101;G;2016K3;9;0
101;G;2016K3;10;0
101;G;2016K3;11;0
101;G;2016K3;12;0
101;G;2016K3;13;0
101;G;2016K3;14;0
101;G;2016K3;15;0
101;G;2016K3;16;0
101;G;2016K3;17;1
101;G;2016K3;18;2
101;G;2016K3;19;20
101;G;2016K3;20;48
101;G;2016K3;21;102
101;G;2016K3;22;176
101;G;2016K3;23;341
101;G;2016K3;24;516
101;G;2016K3;25;768
101;G;2016K3;26;1074
101;G;2016K3;27;1528
101;G;2016K3;28;1911
101;G;2016K3;29;2346
101;G;2016K3;30;2828
101;G;2016K3;31;3103
101;G;2016K3;32;3401
101;G;2016K3;33;3425
101;G;2016K3;34;3656
101;G;2016K3;35;3783
101;G;2016K3;36;3849
101;G;2016K3;37;3854
101;G;2016K3;38;3937
101;G;2016K3;39;3823
101;G;2016K3;40;3996
101;G;2016K3;41;3920
101;G;2016K3;42;3777
101;G;2016K3;43;3658
101;G;2016K3;44;3513
101;G;2016K3;45;3214
101;G;2016K3;46;3105
101;G;2016K3;47;2952
101;G;2016K3;48;3105
101;G;2016K3;49;3101
101;G;2016K3;50;3187
101;G;2016K3;51;3036
101;G;2016K3;52;2968
101;G;2016K3;53;2727
101;G;2016K3;54;2627
101;G;2016K3;55;2580
101;G;2016K3;56;2452
101;G;2016K3;57;2489
101;G;2016K3;58;2433
101;G;2016K3;59;2326
101;G;2016K3;60;2277
101;G;2016K3;61;2302
101;G;2016K3;62;2198
101;G;2016K3;63;2189
101;G;2016K3;64;2009
101;G;2016K3;65;2114
101;G;2016K3;66;1998
101;G;2016K3;67;1929
101;G;2016K3;68;2021
101;G;2016K3;69;2075
101;G;2016K3;70;1875
101;G;2016K3;71;1773
101;G;2016K3;72;1578
101;G;2016K3;73;1392
101;G;2016K3;74;1201
101;G;2016K3;75;972
101;G;2016K3;76;881
101;G;2016K3;77;811
101;G;2016K3;78;627
101;G;2016K3;79;590
101;G;2016K3;80;530
101;G;2016K3;81;434
101;G;2016K3;82;367
101;G;2016K3;83;322
101;G;2016K3;84;234
101;G;2016K3;85;233
101;G;2016K3;86;188
101;G;2016K3;87;154
101;G;2016K3;88;136
101;G;2016K3;89;98
101;G;2016K3;90;79
101;G;2016K3;91;61
101;G;2016K3;92;38
101;G;2016K3;93;33
101;G;2016K3;94;22
101;G;2016K3;95;12
101;G;2016K3;96;7
101;G;2016K3;97;3
101;G;2016K3;98;1
101;G;2016K3;99;4
101;G;2016K3;100;1
101;G;2016K3;101;0
101;G;2016K3;102;0
101;G;2016K3;103;0
101;G;2016K3;104;0
101;G;2016K3;105;0
101;G;2016K3;106;0
101;G;2016K3;107;0
101;G;2016K3;108;0
101;G;2016K3;109;0
101;G;2016K3;110;0
101;G;2016K3;111;0
101;G;2016K3;112;0
101;G;2016K3;113;0
101;G;2016K3;114;0
101;G;2016K3;115;0
101;G;2016K3;116;0
101;G;2016K3;117;0
101;G;2016K3;118;0
101;G;2016K3;119;0
101;G;2016K3;120;0
101;G;2016K3;121;0
101;G;2016K3;122;0
101;G;2016K3;123;0
101;G;2016K3;124;0
101;G;2016K3;125;0
101;G;2016K4;IALT;143024
101;G;2016K4;0;0
101;G;2016K4;1;0
101;G;2016K4;2;0
101;G;2016K4;3;0
101;G;2016K4;4;0
101;G;2016K4;5;0
101;G;2016K4;6;0
101;G;2016K4;7;0
101;G;2016K4;8;0
101;G;2016K4;9;0
101;G;2016K4;10;0
101;G;2016K4;11;0
101;G;2016K4;12;0
101;G;2016K4;13;0
101;G;2016K4;14;0
101;G;2016K4;15;0
101;G;2016K4;16;0
101;G;2016K4;17;2
101;G;2016K4;18;5
101;G;2016K4;19;20
101;G;2016K4;20;49
101;G;2016K4;21;102
101;G;2016K4;22;185
101;G;2016K4;23;349
101;G;2016K4;24;550
101;G;2016K4;25;809
101;G;2016K4;26;1094
101;G;2016K4;27;1624
101;G;2016K4;28;2022
101;G;2016K4;29;2468
101;G;2016K4;30;2901
101;G;2016K4;31;3275
101;G;2016K4;32;3461
101;G;2016K4;33;3540
101;G;2016K4;34;3668
101;G;2016K4;35;3816
101;G;2016K4;36;3882
101;G;2016K4;37;3839
101;G;2016K4;38;3988
101;G;2016K4;39;3844
101;G;2016K4;40;3964
101;G;2016K4;41;3908
101;G;2016K4;42;3842
101;G;2016K4;43;3600
101;G;2016K4;44;3621
101;G;2016K4;45;3283
101;G;2016K4;46;3128
101;G;2016K4;47;3005
101;G;2016K4;48;3034
101;G;2016K4;49;3120
101;G;2016K4;50;3195
101;G;2016K4;51;3093
101;G;2016K4;52;2987
101;G;2016K4;53;2781
101;G;2016K4;54;2631
101;G;2016K4;55;2632
101;G;2016K4;56;2527
101;G;2016K4;57;2483
101;G;2016K4;58;2427
101;G;2016K4;59;2309
101;G;2016K4;60;2289
101;G;2016K4;61;2311
101;G;2016K4;62;2234
101;G;2016K4;63;2176
101;G;2016K4;64;2011
101;G;2016K4;65;2044
101;G;2016K4;66;2030
101;G;2016K4;67;1895
101;G;2016K4;68;2014
101;G;2016K4;69;2049
101;G;2016K4;70;1914
101;G;2016K4;71;1806
101;G;2016K4;72;1593
101;G;2016K4;73;1442
101;G;2016K4;74;1223
101;G;2016K4;75;981
101;G;2016K4;76;910
101;G;2016K4;77;819
101;G;2016K4;78;669
101;G;2016K4;79;562
101;G;2016K4;80;511
101;G;2016K4;81;468
101;G;2016K4;82;384
101;G;2016K4;83;318
101;G;2016K4;84;232
101;G;2016K4;85;235
101;G;2016K4;86;191
101;G;2016K4;87;150
101;G;2016K4;88;135
101;G;2016K4;89;115
101;G;2016K4;90;63
101;G;2016K4;91;61
101;G;2016K4;92;43
101;G;2016K4;93;30
101;G;2016K4;94;25
101;G;2016K4;95;10
101;G;2016K4;96;5
101;G;2016K4;97;6
101;G;2016K4;98;2
101;G;2016K4;99;3
101;G;2016K4;100;2
101;G;2016K4;101;0
101;G;2016K4;102;0
101;G;2016K4;103;0
101;G;2016K4;104;0
101;G;2016K4;105;0
101;G;2016K4;106;0
101;G;2016K4;107;0
101;G;2016K4;108;0
101;G;2016K4;109;0
101;G;2016K4;110;0
101;G;2016K4;111;0
101;G;2016K4;112;0
101;G;2016K4;113;0
101;G;2016K4;114;0
101;G;2016K4;115;0
101;G;2016K4;116;0
101;G;2016K4;117;0
101;G;2016K4;118;0
101;G;2016K4;119;0
101;G;2016K4;120;0
101;G;2016K4;121;0
101;G;2016K4;122;0
101;G;2016K4;123;0
101;G;2016K4;124;0
101;G;2016K4;125;0
101;G;2017K1;IALT;143176
101;G;2017K1;0;0
101;G;2017K1;1;0
101;G;2017K1;2;0
101;G;2017K1;3;0
101;G;2017K1;4;0
101;G;2017K1;5;0
101;G;2017K1;6;0
101;G;2017K1;7;0
101;G;2017K1;8;0
101;G;2017K1;9;0
101;G;2017K1;10;0
101;G;2017K1;11;0
101;G;2017K1;12;0
101;G;2017K1;13;0
101;G;2017K1;14;0
101;G;2017K1;15;0
101;G;2017K1;16;0
101;G;2017K1;17;0
101;G;2017K1;18;3
101;G;2017K1;19;26
101;G;2017K1;20;45
101;G;2017K1;21;107
101;G;2017K1;22;196
101;G;2017K1;23;318
101;G;2017K1;24;547
101;G;2017K1;25;809
101;G;2017K1;26;1051
101;G;2017K1;27;1532
101;G;2017K1;28;2025
101;G;2017K1;29;2431
101;G;2017K1;30;2854
101;G;2017K1;31;3326
101;G;2017K1;32;3489
101;G;2017K1;33;3465
101;G;2017K1;34;3700
101;G;2017K1;35;3805
101;G;2017K1;36;3883
101;G;2017K1;37;3860
101;G;2017K1;38;3936
101;G;2017K1;39;3850
101;G;2017K1;40;3869
101;G;2017K1;41;3913
101;G;2017K1;42;3884
101;G;2017K1;43;3644
101;G;2017K1;44;3596
101;G;2017K1;45;3359
101;G;2017K1;46;3158
101;G;2017K1;47;3007
101;G;2017K1;48;3008
101;G;2017K1;49;3084
101;G;2017K1;50;3198
101;G;2017K1;51;3118
101;G;2017K1;52;3048
101;G;2017K1;53;2842
101;G;2017K1;54;2657
101;G;2017K1;55;2574
101;G;2017K1;56;2608
101;G;2017K1;57;2420
101;G;2017K1;58;2412
101;G;2017K1;59;2380
101;G;2017K1;60;2337
101;G;2017K1;61;2279
101;G;2017K1;62;2218
101;G;2017K1;63;2190
101;G;2017K1;64;2039
101;G;2017K1;65;2030
101;G;2017K1;66;2029
101;G;2017K1;67;1887
101;G;2017K1;68;1969
101;G;2017K1;69;2048
101;G;2017K1;70;1943
101;G;2017K1;71;1799
101;G;2017K1;72;1614
101;G;2017K1;73;1455
101;G;2017K1;74;1257
101;G;2017K1;75;1016
101;G;2017K1;76;909
101;G;2017K1;77;835
101;G;2017K1;78;689
101;G;2017K1;79;553
101;G;2017K1;80;516
101;G;2017K1;81;476
101;G;2017K1;82;378
101;G;2017K1;83;344
101;G;2017K1;84;234
101;G;2017K1;85;236
101;G;2017K1;86;189
101;G;2017K1;87;160
101;G;2017K1;88;138
101;G;2017K1;89;119
101;G;2017K1;90;64
101;G;2017K1;91;59
101;G;2017K1;92;53
101;G;2017K1;93;23
101;G;2017K1;94;26
101;G;2017K1;95;9
101;G;2017K1;96;9
101;G;2017K1;97;4
101;G;2017K1;98;2
101;G;2017K1;99;3
101;G;2017K1;100;1
101;G;2017K1;101;0
101;G;2017K1;102;0
101;G;2017K1;103;0
101;G;2017K1;104;0
101;G;2017K1;105;0
101;G;2017K1;106;0
101;G;2017K1;107;0
101;G;2017K1;108;0
101;G;2017K1;109;0
101;G;2017K1;110;0
101;G;2017K1;111;0
101;G;2017K1;112;0
101;G;2017K1;113;0
101;G;2017K1;114;0
101;G;2017K1;115;0
101;G;2017K1;116;0
101;G;2017K1;117;0
101;G;2017K1;118;0
101;G;2017K1;119;0
101;G;2017K1;120;0
101;G;2017K1;121;0
101;G;2017K1;122;0
101;G;2017K1;123;0
101;G;2017K1;124;0
101;G;2017K1;125;0
101;G;2017K2;IALT;142783
101;G;2017K2;0;0
101;G;2017K2;1;0
101;G;2017K2;2;0
101;G;2017K2;3;0
101;G;2017K2;4;0
101;G;2017K2;5;0
101;G;2017K2;6;0
101;G;2017K2;7;0
101;G;2017K2;8;0
101;G;2017K2;9;0
101;G;2017K2;10;0
101;G;2017K2;11;0
101;G;2017K2;12;0
101;G;2017K2;13;0
101;G;2017K2;14;0
101;G;2017K2;15;0
101;G;2017K2;16;0
101;G;2017K2;17;0
101;G;2017K2;18;3
101;G;2017K2;19;15
101;G;2017K2;20;54
101;G;2017K2;21;108
101;G;2017K2;22;168
101;G;2017K2;23;309
101;G;2017K2;24;511
101;G;2017K2;25;783
101;G;2017K2;26;1039
101;G;2017K2;27;1454
101;G;2017K2;28;1967
101;G;2017K2;29;2376
101;G;2017K2;30;2867
101;G;2017K2;31;3266
101;G;2017K2;32;3362
101;G;2017K2;33;3461
101;G;2017K2;34;3639
101;G;2017K2;35;3776
101;G;2017K2;36;3830
101;G;2017K2;37;3910
101;G;2017K2;38;3866
101;G;2017K2;39;3805
101;G;2017K2;40;3870
101;G;2017K2;41;3926
101;G;2017K2;42;3874
101;G;2017K2;43;3676
101;G;2017K2;44;3575
101;G;2017K2;45;3441
101;G;2017K2;46;3183
101;G;2017K2;47;2999
101;G;2017K2;48;2983
101;G;2017K2;49;3074
101;G;2017K2;50;3142
101;G;2017K2;51;3134
101;G;2017K2;52;3008
101;G;2017K2;53;2948
101;G;2017K2;54;2657
101;G;2017K2;55;2599
101;G;2017K2;56;2581
101;G;2017K2;57;2435
101;G;2017K2;58;2443
101;G;2017K2;59;2369
101;G;2017K2;60;2296
101;G;2017K2;61;2289
101;G;2017K2;62;2214
101;G;2017K2;63;2207
101;G;2017K2;64;2059
101;G;2017K2;65;2010
101;G;2017K2;66;2042
101;G;2017K2;67;1924
101;G;2017K2;68;1881
101;G;2017K2;69;2029
101;G;2017K2;70;1971
101;G;2017K2;71;1782
101;G;2017K2;72;1663
101;G;2017K2;73;1504
101;G;2017K2;74;1295
101;G;2017K2;75;1059
101;G;2017K2;76;913
101;G;2017K2;77;840
101;G;2017K2;78;710
101;G;2017K2;79;556
101;G;2017K2;80;534
101;G;2017K2;81;481
101;G;2017K2;82;370
101;G;2017K2;83;347
101;G;2017K2;84;251
101;G;2017K2;85;216
101;G;2017K2;86;184
101;G;2017K2;87;164
101;G;2017K2;88;132
101;G;2017K2;89;116
101;G;2017K2;90;70
101;G;2017K2;91;56
101;G;2017K2;92;55
101;G;2017K2;93;24
101;G;2017K2;94;22
101;G;2017K2;95;14
101;G;2017K2;96;8
101;G;2017K2;97;4
101;G;2017K2;98;2
101;G;2017K2;99;1
101;G;2017K2;100;2
101;G;2017K2;101;0
101;G;2017K2;102;0
101;G;2017K2;103;0
101;G;2017K2;104;0
101;G;2017K2;105;0
101;G;2017K2;106;0
101;G;2017K2;107;0
101;G;2017K2;108;0
101;G;2017K2;109;0
101;G;2017K2;110;0
101;G;2017K2;111;0
101;G;2017K2;112;0
101;G;2017K2;113;0
101;G;2017K2;114;0
101;G;2017K2;115;0
101;G;2017K2;116;0
101;G;2017K2;117;0
101;G;2017K2;118;0
101;G;2017K2;119;0
101;G;2017K2;120;0
101;G;2017K2;121;0
101;G;2017K2;122;0
101;G;2017K2;123;0
101;G;2017K2;124;0
101;G;2017K2;125;0
101;G;2017K3;IALT;143640
101;G;2017K3;0;0
101;G;2017K3;1;0
101;G;2017K3;2;0
101;G;2017K3;3;0
101;G;2017K3;4;0
101;G;2017K3;5;0
101;G;2017K3;6;0
101;G;2017K3;7;0
101;G;2017K3;8;0
101;G;2017K3;9;0
101;G;2017K3;10;0
101;G;2017K3;11;0
101;G;2017K3;12;0
101;G;2017K3;13;0
101;G;2017K3;14;0
101;G;2017K3;15;0
101;G;2017K3;16;0
101;G;2017K3;17;0
101;G;2017K3;18;3
101;G;2017K3;19;19
101;G;2017K3;20;41
101;G;2017K3;21;105
101;G;2017K3;22;169
101;G;2017K3;23;289
101;G;2017K3;24;523
101;G;2017K3;25;784
101;G;2017K3;26;1086
101;G;2017K3;27;1431
101;G;2017K3;28;2003
101;G;2017K3;29;2420
101;G;2017K3;30;2862
101;G;2017K3;31;3241
101;G;2017K3;32;3411
101;G;2017K3;33;3602
101;G;2017K3;34;3592
101;G;2017K3;35;3713
101;G;2017K3;36;3809
101;G;2017K3;37;3882
101;G;2017K3;38;3880
101;G;2017K3;39;3874
101;G;2017K3;40;3827
101;G;2017K3;41;3988
101;G;2017K3;42;3870
101;G;2017K3;43;3732
101;G;2017K3;44;3593
101;G;2017K3;45;3502
101;G;2017K3;46;3195
101;G;2017K3;47;3105
101;G;2017K3;48;2921
101;G;2017K3;49;3076
101;G;2017K3;50;3120
101;G;2017K3;51;3210
101;G;2017K3;52;3022
101;G;2017K3;53;2985
101;G;2017K3;54;2706
101;G;2017K3;55;2622
101;G;2017K3;56;2577
101;G;2017K3;57;2455
101;G;2017K3;58;2452
101;G;2017K3;59;2398
101;G;2017K3;60;2318
101;G;2017K3;61;2264
101;G;2017K3;62;2267
101;G;2017K3;63;2135
101;G;2017K3;64;2144
101;G;2017K3;65;1969
101;G;2017K3;66;2048
101;G;2017K3;67;1953
101;G;2017K3;68;1871
101;G;2017K3;69;1956
101;G;2017K3;70;2011
101;G;2017K3;71;1801
101;G;2017K3;72;1702
101;G;2017K3;73;1500
101;G;2017K3;74;1330
101;G;2017K3;75;1142
101;G;2017K3;76;908
101;G;2017K3;77;814
101;G;2017K3;78;750
101;G;2017K3;79;593
101;G;2017K3;80;534
101;G;2017K3;81;485
101;G;2017K3;82;379
101;G;2017K3;83;342
101;G;2017K3;84;284
101;G;2017K3;85;193
101;G;2017K3;86;202
101;G;2017K3;87;155
101;G;2017K3;88;124
101;G;2017K3;89;111
101;G;2017K3;90;77
101;G;2017K3;91;56
101;G;2017K3;92;50
101;G;2017K3;93;26
101;G;2017K3;94;21
101;G;2017K3;95;16
101;G;2017K3;96;7
101;G;2017K3;97;2
101;G;2017K3;98;1
101;G;2017K3;99;1
101;G;2017K3;100;2
101;G;2017K3;101;1
101;G;2017K3;102;0
101;G;2017K3;103;0
101;G;2017K3;104;0
101;G;2017K3;105;0
101;G;2017K3;106;0
101;G;2017K3;107;0
101;G;2017K3;108;0
101;G;2017K3;109;0
101;G;2017K3;110;0
101;G;2017K3;111;0
101;G;2017K3;112;0
101;G;2017K3;113;0
101;G;2017K3;114;0
101;G;2017K3;115;0
101;G;2017K3;116;0
101;G;2017K3;117;0
101;G;2017K3;118;0
101;G;2017K3;119;0
101;G;2017K3;120;0
101;G;2017K3;121;0
101;G;2017K3;122;0
101;G;2017K3;123;0
101;G;2017K3;124;0
101;G;2017K3;125;0
101;G;2017K4;IALT;145607
101;G;2017K4;0;0
101;G;2017K4;1;0
101;G;2017K4;2;0
101;G;2017K4;3;0
101;G;2017K4;4;0
101;G;2017K4;5;0
101;G;2017K4;6;0
101;G;2017K4;7;0
101;G;2017K4;8;0
101;G;2017K4;9;0
101;G;2017K4;10;0
101;G;2017K4;11;0
101;G;2017K4;12;0
101;G;2017K4;13;0
101;G;2017K4;14;0
101;G;2017K4;15;0
101;G;2017K4;16;0
101;G;2017K4;17;0
101;G;2017K4;18;3
101;G;2017K4;19;18
101;G;2017K4;20;42
101;G;2017K4;21;106
101;G;2017K4;22;175
101;G;2017K4;23;302
101;G;2017K4;24;575
101;G;2017K4;25;850
101;G;2017K4;26;1200
101;G;2017K4;27;1503
101;G;2017K4;28;2128
101;G;2017K4;29;2499
101;G;2017K4;30;3046
101;G;2017K4;31;3279
101;G;2017K4;32;3542
101;G;2017K4;33;3674
101;G;2017K4;34;3700
101;G;2017K4;35;3699
101;G;2017K4;36;3861
101;G;2017K4;37;3942
101;G;2017K4;38;3855
101;G;2017K4;39;3937
101;G;2017K4;40;3847
101;G;2017K4;41;3936
101;G;2017K4;42;3906
101;G;2017K4;43;3844
101;G;2017K4;44;3570
101;G;2017K4;45;3615
101;G;2017K4;46;3273
101;G;2017K4;47;3133
101;G;2017K4;48;2977
101;G;2017K4;49;3026
101;G;2017K4;50;3159
101;G;2017K4;51;3172
101;G;2017K4;52;3074
101;G;2017K4;53;3019
101;G;2017K4;54;2772
101;G;2017K4;55;2623
101;G;2017K4;56;2634
101;G;2017K4;57;2494
101;G;2017K4;58;2472
101;G;2017K4;59;2384
101;G;2017K4;60;2283
101;G;2017K4;61;2295
101;G;2017K4;62;2290
101;G;2017K4;63;2184
101;G;2017K4;64;2143
101;G;2017K4;65;1953
101;G;2017K4;66;1987
101;G;2017K4;67;1987
101;G;2017K4;68;1826
101;G;2017K4;69;1955
101;G;2017K4;70;1994
101;G;2017K4;71;1840
101;G;2017K4;72;1719
101;G;2017K4;73;1520
101;G;2017K4;74;1368
101;G;2017K4;75;1161
101;G;2017K4;76;921
101;G;2017K4;77;837
101;G;2017K4;78;765
101;G;2017K4;79;629
101;G;2017K4;80;512
101;G;2017K4;81;476
101;G;2017K4;82;412
101;G;2017K4;83;347
101;G;2017K4;84;278
101;G;2017K4;85;197
101;G;2017K4;86;204
101;G;2017K4;87;154
101;G;2017K4;88;127
101;G;2017K4;89;108
101;G;2017K4;90;91
101;G;2017K4;91;51
101;G;2017K4;92;46
101;G;2017K4;93;29
101;G;2017K4;94;20
101;G;2017K4;95;16
101;G;2017K4;96;8
101;G;2017K4;97;3
101;G;2017K4;98;1
101;G;2017K4;99;1
101;G;2017K4;100;2
101;G;2017K4;101;1
101;G;2017K4;102;0
101;G;2017K4;103;0
101;G;2017K4;104;0
101;G;2017K4;105;0
101;G;2017K4;106;0
101;G;2017K4;107;0
101;G;2017K4;108;0
101;G;2017K4;109;0
101;G;2017K4;110;0
101;G;2017K4;111;0
101;G;2017K4;112;0
101;G;2017K4;113;0
101;G;2017K4;114;0
101;G;2017K4;115;0
101;G;2017K4;116;0
101;G;2017K4;117;0
101;G;2017K4;118;0
101;G;2017K4;119;0
101;G;2017K4;120;0
101;G;2017K4;121;0
101;G;2017K4;122;0
101;G;2017K4;123;0
101;G;2017K4;124;0
101;G;2017K4;125;0
101;G;2018K1;IALT;145479
101;G;2018K1;0;0
101;G;2018K1;1;0
101;G;2018K1;2;0
101;G;2018K1;3;0
101;G;2018K1;4;0
101;G;2018K1;5;0
101;G;2018K1;6;0
101;G;2018K1;7;0
101;G;2018K1;8;0
101;G;2018K1;9;0
101;G;2018K1;10;0
101;G;2018K1;11;0
101;G;2018K1;12;0
101;G;2018K1;13;0
101;G;2018K1;14;0
101;G;2018K1;15;0
101;G;2018K1;16;0
101;G;2018K1;17;0
101;G;2018K1;18;1
101;G;2018K1;19;13
101;G;2018K1;20;42
101;G;2018K1;21;87
101;G;2018K1;22;175
101;G;2018K1;23;305
101;G;2018K1;24;503
101;G;2018K1;25;825
101;G;2018K1;26;1174
101;G;2018K1;27;1476
101;G;2018K1;28;2032
101;G;2018K1;29;2524
101;G;2018K1;30;2990
101;G;2018K1;31;3223
101;G;2018K1;32;3554
101;G;2018K1;33;3669
101;G;2018K1;34;3567
101;G;2018K1;35;3737
101;G;2018K1;36;3814
101;G;2018K1;37;3930
101;G;2018K1;38;3843
101;G;2018K1;39;3913
101;G;2018K1;40;3842
101;G;2018K1;41;3855
101;G;2018K1;42;3900
101;G;2018K1;43;3853
101;G;2018K1;44;3613
101;G;2018K1;45;3599
101;G;2018K1;46;3331
101;G;2018K1;47;3174
101;G;2018K1;48;2994
101;G;2018K1;49;3025
101;G;2018K1;50;3086
101;G;2018K1;51;3233
101;G;2018K1;52;3124
101;G;2018K1;53;3068
101;G;2018K1;54;2820
101;G;2018K1;55;2653
101;G;2018K1;56;2588
101;G;2018K1;57;2586
101;G;2018K1;58;2422
101;G;2018K1;59;2374
101;G;2018K1;60;2337
101;G;2018K1;61;2335
101;G;2018K1;62;2261
101;G;2018K1;63;2170
101;G;2018K1;64;2162
101;G;2018K1;65;1986
101;G;2018K1;66;1961
101;G;2018K1;67;1988
101;G;2018K1;68;1824
101;G;2018K1;69;1899
101;G;2018K1;70;1985
101;G;2018K1;71;1880
101;G;2018K1;72;1730
101;G;2018K1;73;1533
101;G;2018K1;74;1388
101;G;2018K1;75;1188
101;G;2018K1;76;952
101;G;2018K1;77;843
101;G;2018K1;78;780
101;G;2018K1;79;643
101;G;2018K1;80;511
101;G;2018K1;81;482
101;G;2018K1;82;423
101;G;2018K1;83;329
101;G;2018K1;84;300
101;G;2018K1;85;203
101;G;2018K1;86;194
101;G;2018K1;87;143
101;G;2018K1;88;123
101;G;2018K1;89;109
101;G;2018K1;90;94
101;G;2018K1;91;54
101;G;2018K1;92;45
101;G;2018K1;93;34
101;G;2018K1;94;15
101;G;2018K1;95;21
101;G;2018K1;96;8
101;G;2018K1;97;6
101;G;2018K1;98;0
101;G;2018K1;99;1
101;G;2018K1;100;1
101;G;2018K1;101;1
101;G;2018K1;102;0
101;G;2018K1;103;0
101;G;2018K1;104;0
101;G;2018K1;105;0
101;G;2018K1;106;0
101;G;2018K1;107;0
101;G;2018K1;108;0
101;G;2018K1;109;0
101;G;2018K1;110;0
101;G;2018K1;111;0
101;G;2018K1;112;0
101;G;2018K1;113;0
101;G;2018K1;114;0
101;G;2018K1;115;0
101;G;2018K1;116;0
101;G;2018K1;117;0
101;G;2018K1;118;0
101;G;2018K1;119;0
101;G;2018K1;120;0
101;G;2018K1;121;0
101;G;2018K1;122;0
101;G;2018K1;123;0
101;G;2018K1;124;0
101;G;2018K1;125;0
